Wavelength,Raw_Spectrum,Smoothed_Spectrum,,,# Smoothing method: Savitzky-Golay
560.34632,366,366.64257,,,
560.5275,367,366.82602,,,
560.70869,364,366.51082,,,
560.8899,374,366.02005,,,
561.07113,367,365.65009,,,
561.25237,352,365.34698,,,
561.43362,362,364.26157,,,
561.61489,396,364.61363,,,
561.79618,376,364.70393,,,
561.97748,337,365.04754,,,
562.15879,346,365.06745,,,
562.34012,367,366.39407,,,
562.52147,340,365.50866,,,
562.70283,380,365.39494,,,
562.8842,358,365.97626,,,
563.06559,383,367.71481,,,
563.247,351,367.10906,,,
563.42842,400,366.48486,,,
563.60986,361,365.8113,,,
563.79131,386,366.83499,,,
563.97277,357,364.59082,,,
564.15425,357,364.4401,,,
564.33575,356,364.25292,,,
564.51726,367,365.49836,,,
564.69879,361,365.35444,,,
564.88033,368,365.66183,,,
565.06188,370,366.04913,,,
565.24345,383,366.51068,,,
565.42504,368,365.84602,,,
565.60664,357,366.5078,,,
565.78826,367,366.97178,,,
565.96989,367,366.94263,,,
566.15153,349,367.06492,,,
566.33319,350,368.43353,,,
566.51487,393,368.03248,,,
566.69656,381,368.67936,,,
566.87827,354,368.5312,,,
567.05999,370,369.30818,,,
567.24173,396,368.3027,,,
567.42348,350,368.66156,,,
567.60524,348,369.13973,,,
567.78703,364,369.89501,,,
567.96882,364,370.56862,,,
568.15063,377,372.80924,,,
568.33246,352,372.84199,,,
568.5143,413,374.02489,,,
568.69616,403,374.73454,,,
568.87803,368,374.85877,,,
569.05992,332,375.35523,,,
569.24182,374,375.72668,,,
569.42374,392,375.70525,,,
569.60567,367,376.10009,,,
569.78761,365,376.3037,,,
569.96958,403,376.58303,,,
570.15155,372,376.96632,,,
570.33355,373,376.45376,,,
570.51555,374,376.52069,,,
570.69757,378,376.47813,,,
570.87961,373,374.22331,,,
571.06166,422,373.24327,,,
571.24373,348,372.78457,,,
571.42581,377,373.01003,,,
571.60791,364,372.65315,,,
571.79002,396,371.84675,,,
571.97215,392,372.12292,,,
572.15429,367,371.54776,,,
572.33645,383,369.5707,,,
572.51862,352,369.62495,,,
572.70081,344,367.62409,,,
572.88301,380,367.18947,,,
573.06523,367,365.04947,,,
573.24746,352,365.75223,,,
573.42971,367,365.86324,,,
573.61197,348,364.5582,,,
573.79425,358,361.99239,,,
573.97654,362,361.04261,,,
574.15885,351,359.89581,,,
574.34117,356,358.98507,,,
574.52351,366,357.87585,,,
574.70587,346,359.37695,,,
574.88823,361,358.93585,,,
575.07062,347,358.73413,,,
575.25301,346,357.91567,,,
575.43543,402,358.26617,,,
575.61786,358,357.96983,,,
575.8003,384,358.4228,,,
575.98276,352,357.15708,,,
576.16523,340,357.49292,,,
576.34772,367,357.44042,,,
576.53022,358,358.95332,,,
576.71274,338,360.23151,,,
576.89527,378,361.39806,,,
577.07782,319,362.96408,,,
577.26039,385,362.3374,,,
577.44296,345,361.55782,,,
577.62556,376,362.73209,,,
577.80817,342,361.89014,,,
577.99079,357,361.39272,,,
578.17343,374,362.1617,,,
578.35608,380,363.19248,,,
578.53875,366,363.32322,,,
578.72144,397,364.08836,,,
578.90413,370,364.49226,,,
579.08685,376,363.69569,,,
579.26958,326,363.55378,,,
579.45232,361,363.07568,,,
579.63508,354,363.02043,,,
579.81785,378,362.72378,,,
580.00064,344,362.22021,,,
580.18345,361,363.76804,,,
580.36627,394,364.04865,,,
580.5491,388,365.06039,,,
580.73195,365,365.04136,,,
580.91481,367,364.63918,,,
581.09769,348,365.40875,,,
581.28059,356,366.01529,,,
581.4635,335,364.84539,,,
581.64642,335,365.02859,,,
581.82936,379,364.04759,,,
582.01232,377,365.24202,,,
582.19528,347,365.17584,,,
582.37827,408,365.65136,,,
582.56127,388,364.18909,,,
582.74428,362,363.8245,,,
582.92731,330,364.28537,,,
583.11036,366,365.19926,,,
583.29342,347,364.8412,,,
583.47649,344,365.26999,,,
583.65958,389,365.33376,,,
583.84269,381,366.09343,,,
584.02581,374,364.89413,,,
584.20894,375,365.72335,,,
584.39209,369,366.09033,,,
584.57526,373,367.59918,,,
584.75844,362,365.80185,,,
584.94163,364,366.16836,,,
585.12484,367,366.63086,,,
585.30807,372,368.28667,,,
585.49131,371,369.13115,,,
585.67456,356,370.16786,,,
585.85783,350,370.832,,,
586.04112,388,371.50952,,,
586.22442,385,370.7848,,,
586.40773,364,370.47924,,,
586.59106,352,369.33491,,,
586.77441,352,370.1581,,,
586.95777,362,369.36062,,,
587.14115,395,371.80145,,,
587.32454,373,373.4035,,,
587.50794,362,373.17991,,,
587.69136,353,372.97316,,,
587.8748,384,373.55288,,,
588.05825,396,373.23285,,,
588.24172,390,373.34524,,,
588.4252,377,374.30141,,,
588.60869,394,375.73499,,,
588.7922,357,375.89771,,,
588.97573,362,376.48783,,,
589.15927,344,377.05112,,,
589.34283,424,377.75877,,,
589.5264,370,376.79658,,,
589.70998,405,376.11085,,,
589.89358,366,375.42175,,,
590.0772,372,376.20175,,,
590.26083,367,376.54191,,,
590.44448,357,376.18474,,,
590.62814,359,375.47684,,,
590.81182,381,376.32569,,,
590.99551,360,376.76172,,,
591.17921,435,376.5001,,,
591.36293,374,376.71542,,,
591.54667,400,376.23172,,,
591.73042,353,374.63639,,,
591.91419,364,375.04344,,,
592.09797,403,374.99742,,,
592.28177,368,374.25027,,,
592.46558,372,373.56391,,,
592.64941,381,373.67549,,,
592.83325,357,373.73956,,,
593.0171,370,374.65562,,,
593.20098,345,374.90079,,,
593.38486,380,375.5411,,,
593.56876,367,375.71161,,,
593.75268,360,375.95649,,,
593.93661,356,374.12911,,,
594.12056,402,375.7587,,,
594.30452,398,375.85594,,,
594.4885,405,376.95388,,,
594.67249,361,376.83467,,,
594.8565,373,377.53707,,,
595.04052,380,377.09266,,,
595.22456,383,378.11291,,,
595.40861,367,377.58359,,,
595.59268,380,378.48975,,,
595.77676,384,378.31335,,,
595.96086,351,380.88709,,,
596.14497,367,382.45199,,,
596.3291,414,383.88901,,,
596.51324,384,382.55958,,,
596.6974,380,382.12562,,,
596.88157,393,383.49983,,,
597.06576,380,384.15932,,,
597.24996,383,385.66212,,,
597.43418,402,386.44536,,,
597.61841,372,385.78482,,,
597.80266,383,386.40708,,,
597.98692,390,385.88709,,,
598.1712,369,387.05896,,,
598.35549,366,386.0959,,,
598.5398,416,385.68113,,,
598.72412,384,382.96906,,,
598.90846,387,383.27409,,,
599.09281,392,382.07944,,,
599.27718,399,381.34427,,,
599.46157,377,379.72878,,,
599.64596,412,378.36182,,,
599.83038,349,376.58783,,,
600.01481,398,376.11484,,,
600.19925,370,374.96856,,,
600.38371,383,375.08014,,,
600.56818,367,374.30411,,,
600.75267,340,373.05259,,,
600.93717,367,372.08947,,,
601.12169,416,372.50253,,,
601.30622,398,371.96675,,,
601.49077,378,371.68339,,,
601.67534,367,371.83662,,,
601.85992,335,373.05898,,,
602.04451,362,373.78545,,,
602.22912,384,375.31326,,,
602.41374,348,374.78935,,,
602.59838,352,375.57055,,,
602.78303,318,375.59197,,,
602.9677,370,375.86362,,,
603.15239,337,375.72538,,,
603.33709,406,377.71906,,,
603.5218,350,377.36298,,,
603.70653,401,377.58398,,,
603.89127,402,378.96177,,,
604.07603,393,381.1487,,,
604.26081,398,381.42959,,,
604.44559,425,382.54144,,,
604.6304,390,382.07072,,,
604.81522,399,383.62069,,,
605.00005,369,384.4507,,,
605.1849,405,385.79268,,,
605.36977,389,384.86208,,,
605.55465,393,384.76949,,,
605.73954,398,385.34694,,,
605.92445,408,386.95148,,,
606.10937,400,388.68414,,,
606.29431,403,389.84242,,,
606.47927,354,391.09411,,,
606.66424,370,391.28442,,,
606.84922,361,391.60658,,,
607.03422,402,392.96426,,,
607.21924,369,392.74545,,,
607.40427,404,393.67988,,,
607.58931,376,391.36873,,,
607.77437,384,391.76591,,,
607.95945,362,389.58226,,,
608.14454,415,389.52404,,,
608.32964,405,388.85667,,,
608.51476,374,390.02512,,,
608.6999,353,389.84482,,,
608.88505,396,390.13235,,,
609.07021,410,390.14648,,,
609.25539,406,391.51471,,,
609.44059,388,391.10736,,,
609.6258,386,391.51496,,,
609.81102,381,390.74618,,,
609.99626,447,391.78018,,,
610.18152,393,391.16159,,,
610.36679,393,391.58257,,,
610.55207,412,391.92845,,,
610.73737,398,392.5302,,,
610.92269,401,392.90543,,,
611.10802,386,394.86915,,,
611.29337,383,394.30225,,,
611.47873,399,394.68149,,,
611.6641,384,394.02193,,,
611.84949,398,394.99728,,,
612.0349,353,394.37847,,,
612.22032,418,395.47025,,,
612.40576,370,395.72455,,,
612.59121,418,395.58543,,,
612.77667,416,396.24091,,,
612.96215,379,396.16906,,,
613.14765,360,397.25058,,,
613.33316,407,397.74081,,,
613.51869,384,396.83501,,,
613.70423,399,396.96933,,,
613.88978,384,397.40939,,,
614.07535,414,399.25271,,,
614.26094,399,399.24843,,,
614.44654,410,399.5876,,,
614.63216,385,399.87902,,,
614.81779,429,403.35693,,,
615.00344,402,403.84865,,,
615.1891,413,404.7908,,,
615.37477,421,405.63338,,,
615.56046,429,408.05434,,,
615.74617,382,409.33484,,,
615.93189,417,410.77137,,,
616.11763,397,411.75318,,,
616.30338,420,413.62731,,,
616.48915,406,414.59483,,,
616.67493,429,416.20055,,,
616.86073,408,416.59034,,,
617.04654,409,418.81984,,,
617.23236,431,418.39509,,,
617.41821,378,420.48588,,,
617.60406,457,421.91746,,,
617.78994,417,422.80212,,,
617.97582,406,422.4162,,,
618.16172,428,422.99259,,,
618.34764,436,423.97286,,,
618.53357,447,425.04564,,,
618.71952,400,424.78842,,,
618.90548,447,426.57657,,,
619.09146,437,427.17525,,,
619.27745,435,428.9263,,,
619.46346,396,428.33247,,,
619.64948,449,430.93878,,,
619.83552,438,432.24524,,,
620.02157,468,433.02521,,,
620.20764,405,434.99495,,,
620.39372,448,437.96559,,,
620.57982,430,438.7908,,,
620.76593,442,441.2914,,,
620.95206,428,441.85472,,,
621.1382,444,444.46318,,,
621.32436,437,446.37573,,,
621.51053,429,449.33462,,,
621.69672,428,450.0207,,,
621.88292,472,452.30424,,,
622.06914,437,453.15432,,,
622.25537,463,453.77574,,,
622.44162,447,456.68763,,,
622.62788,468,459.28325,,,
622.81416,485,461.24256,,,
623.00045,451,463.95363,,,
623.18676,462,466.94922,,,
623.37309,495,470.70953,,,
623.55942,459,472.40624,,,
623.74578,488,476.22637,,,
623.93215,463,478.30263,,,
624.11853,522,480.58871,,,
624.30493,463,481.33663,,,
624.49134,483,484.56737,,,
624.67777,518,487.5637,,,
624.86421,494,491.47235,,,
625.05067,473,493.41512,,,
625.23714,500,497.38098,,,
625.42363,478,499.9,,,
625.61014,527,503.70482,,,
625.79665,484,505.98337,,,
625.98319,494,509.97064,,,
626.16974,482,511.17532,,,
626.3563,543,514.0827,,,
626.54288,493,516.56658,,,
626.72947,571,520.47682,,,
626.91608,533,522.04906,,,
627.10271,540,524.71089,,,
627.28934,518,527.2989,,,
627.476,529,531.84824,,,
627.66267,527,535.66477,,,
627.84935,529,538.99024,,,
628.03605,518,541.60808,,,
628.22276,542,546.0349,,,
628.40949,517,549.23917,,,
628.59624,572,553.50164,,,
628.783,572,555.95001,,,
628.96977,591,561.10714,,,
629.15656,565,563.44882,,,
629.34336,568,567.45106,,,
629.53018,575,572.58205,,,
629.71702,584,577.1342,,,
629.90387,559,580.20494,,,
630.09073,593,584.18614,,,
630.27761,563,588.08342,,,
630.46451,602,593.33835,,,
630.65142,560,596.76287,,,
630.83834,652,600.51854,,,
631.02528,591,603.07309,,,
631.21223,602,608.51963,,,
631.3992,599,611.2037,,,
631.58619,649,617.60898,,,
631.77319,646,622.10822,,,
631.9602,639,626.9272,,,
632.14723,594,630.93538,,,
632.33428,639,636.40069,,,
632.52134,625,640.92818,,,
632.70841,662,646.01472,,,
632.8955,640,649.8578,,,
633.08261,649,654.9545,,,
633.26973,644,658.79676,,,
633.45686,685,664.37342,,,
633.64401,660,669.25104,,,
633.83118,705,675.29061,,,
634.01836,673,680.50092,,,
634.20555,675,685.77605,,,
634.39276,676,690.25138,,,
634.57999,708,696.71553,,,
634.76723,709,701.21147,,,
634.95449,692,707.40071,,,
635.14176,697,712.46388,,,
635.32904,720,718.34723,,,
635.51634,720,723.0152,,,
635.70366,751,730.84833,,,
635.89099,719,735.96897,,,
636.07833,769,742.05182,,,
636.26569,729,746.87554,,,
636.45307,766,754.17355,,,
636.64046,772,761.17966,,,
636.82787,786,767.8472,,,
637.01529,751,772.39691,,,
637.20272,783,778.98954,,,
637.39017,768,784.25534,,,
637.57764,800,791.08455,,,
637.76512,783,796.45018,,,
637.95262,800,803.23874,,,
638.14013,798,808.55544,,,
638.32766,830,815.85945,,,
638.5152,820,821.96346,,,
638.70275,830,829.77191,,,
638.89032,836,835.94793,,,
639.07791,879,841.83972,,,
639.26551,828,847.77941,,,
639.45313,873,854.78883,,,
639.64076,854,860.90405,,,
639.82841,864,867.23631,,,
640.01607,878,873.03787,,,
640.20374,879,880.17871,,,
640.39144,867,886.5498,,,
640.57914,905,893.8805,,,
640.76686,885,899.94075,,,
640.9546,927,908.17328,,,
641.14235,899,914.35641,,,
641.33012,913,921.63519,,,
641.5179,924,929.51238,,,
641.7057,954,938.3174,,,
641.89351,931,944.97846,,,
642.08134,965,952.82706,,,
642.26918,954,960.08483,,,
642.45703,988,967.97332,,,
642.64491,951,974.80679,,,
642.83279,997,982.44803,,,
643.0207,975,988.98768,,,
643.20861,994,997.47707,,,
643.39655,985,1004.29428,,,
643.58449,1013,1012.33301,,,
643.77245,1028,1020.63349,,,
643.96043,1030,1029.30997,,,
644.14842,1029,1037.40968,,,
644.33643,1068,1046.68511,,,
644.52445,1049,1054.7341,,,
644.71249,1074,1064.11171,,,
644.90054,1054,1071.31237,,,
645.08861,1083,1079.5151,,,
645.27669,1088,1084.35885,,,
645.46479,1105,1090.8752,,,
645.6529,1086,1096.19436,,,
645.84103,1120,1102.86795,,,
646.02917,1125,1108.60445,,,
646.21733,1117,1114.26406,,,
646.40551,1103,1120.21928,,,
646.59369,1142,1128.52436,,,
646.7819,1135,1135.91866,,,
646.97011,1140,1144.28798,,,
647.15835,1151,1151.32649,,,
647.34659,1172,1159.55007,,,
647.53486,1162,1164.96267,,,
647.72314,1199,1172.10612,,,
647.91143,1167,1177.60579,,,
648.09974,1217,1183.72939,,,
648.28806,1188,1188.73046,,,
648.4764,1183,1195.03468,,,
648.66475,1216,1201.25303,,,
648.85312,1184,1207.99257,,,
649.0415,1182,1213.83873,,,
649.2299,1199,1221.02467,,,
649.41832,1152,1227.49032,,,
649.60674,1231,1234.74199,,,
649.79519,1192,1241.80061,,,
649.98365,1290,1249.53317,,,
650.17212,1275,1257.9193,,,
650.36061,1299,1266.31534,,,
650.54911,1300,1273.50164,,,
650.73763,1308,1282.07993,,,
650.92616,1327,1289.97264,,,
651.11471,1332,1297.62008,,,
651.30328,1283,1303.79936,,,
651.49185,1285,1311.21538,,,
651.68045,1278,1317.60706,,,
651.86906,1306,1325.12553,,,
652.05768,1295,1331.57313,,,
652.24632,1350,1339.42456,,,
652.43497,1336,1346.87259,,,
652.62364,1370,1355.46406,,,
652.81233,1368,1362.09151,,,
653.00103,1398,1370.93069,,,
653.18974,1383,1378.58393,,,
653.37847,1404,1386.24653,,,
653.56721,1391,1395.52651,,,
653.75597,1422,1403.42603,,,
653.94475,1421,1410.30719,,,
654.13354,1432,1417.14433,,,
654.32234,1435,1420.92707,,,
654.51116,1423,1426.8915,,,
654.7,1428,1430.25097,,,
654.88885,1409,1437.36997,,,
655.07771,1423,1443.27471,,,
655.26659,1443,1449.57895,,,
655.45548,1427,1457.2109,,,
655.64439,1455,1464.87497,,,
655.83332,1455,1472.2714,,,
656.02226,1489,1480.2536,,,
656.21121,1487,1485.85352,,,
656.40018,1519,1492.21595,,,
656.58917,1487,1497.17629,,,
656.77817,1536,1503.21837,,,
656.96718,1514,1508.09334,,,
657.15621,1519,1514.63702,,,
657.34526,1519,1519.99921,,,
657.53432,1557,1526.59426,,,
657.72339,1536,1532.42137,,,
657.91248,1550,1538.99402,,,
658.10159,1542,1544.41113,,,
658.29071,1514,1551.35462,,,
658.47984,1518,1556.87384,,,
658.66899,1536,1563.00136,,,
658.85816,1541,1569.57252,,,
659.04734,1583,1575.78138,,,
659.23653,1577,1582.29937,,,
659.42574,1620,1587.83155,,,
659.61497,1588,1592.20512,,,
659.80421,1617,1596.57793,,,
659.99347,1633,1600.48128,,,
660.18274,1592,1604.83295,,,
660.37202,1597,1608.11196,,,
660.56132,1627,1612.43034,,,
660.75064,1616,1614.99531,,,
660.93997,1647,1618.85189,,,
661.12932,1615,1622.66461,,,
661.31868,1644,1626.96752,,,
661.50805,1624,1629.92473,,,
661.69744,1640,1633.87771,,,
661.88685,1628,1636.65592,,,
662.07627,1646,1639.62776,,,
662.26571,1630,1641.21199,,,
662.45516,1647,1645.2331,,,
662.64462,1647,1648.12175,,,
662.8341,1668,1650.83984,,,
663.0236,1631,1653.83997,,,
663.21311,1658,1654.73395,,,
663.40264,1663,1656.2955,,,
663.59218,1641,1657.384,,,
663.78174,1657,1658.52246,,,
663.97131,1642,1660.28374,,,
664.16089,1653,1661.81343,,,
664.35049,1689,1664.81839,,,
664.54011,1659,1665.95744,,,
664.72974,1674,1668.61279,,,
664.91939,1666,1670.99234,,,
665.10905,1672,1671.64092,,,
665.29873,1648,1673.39138,,,
665.48842,1694,1675.86577,,,
665.67813,1675,1677.33357,,,
665.86785,1664,1679.37342,,,
666.05758,1670,1680.65562,,,
666.24734,1674,1682.21976,,,
666.4371,1681,1682.6532,,,
666.62688,1694,1683.73845,,,
666.81668,1685,1684.40087,,,
667.00649,1727,1685.24272,,,
667.19632,1679,1685.74482,,,
667.38616,1690,1685.6657,,,
667.57602,1704,1686.40236,,,
667.76589,1679,1688.53023,,,
667.95578,1711,1687.8098,,,
668.14568,1677,1688.35949,,,
668.3356,1695,1688.66661,,,
668.52553,1684,1688.62581,,,
668.71548,1694,1688.3864,,,
668.90544,1688,1687.89055,,,
669.09542,1674,1687.08956,,,
669.28541,1700,1687.37999,,,
669.47542,1671,1686.7047,,,
669.66544,1693,1686.719,,,
669.85548,1708,1686.63349,,,
670.04553,1666,1686.20497,,,
670.2356,1660,1684.45052,,,
670.42568,1674,1684.48198,,,
670.61578,1680,1683.84654,,,
670.80589,1667,1682.69388,,,
670.99602,1679,1681.56259,,,
671.18616,1693,1680.25104,,,
671.37632,1682,1679.46214,,,
671.56649,1678,1678.67247,,,
671.75668,1684,1677.48384,,,
671.94688,1673,1677.8012,,,
672.1371,1705,1675.97701,,,
672.32733,1674,1675.0169,,,
672.51758,1640,1674.11622,,,
672.70784,1692,1673.44302,,,
672.89812,1670,1673.11373,,,
673.08842,1679,1671.62303,,,
673.27872,1662,1670.85275,,,
673.46905,1677,1669.64649,,,
673.65939,1663,1668.27704,,,
673.84974,1676,1666.91993,,,
674.04011,1672,1664.51886,,,
674.23049,1672,1663.03477,,,
674.42089,1658,1660.7303,,,
674.6113,1646,1659.02471,,,
674.80173,1656,1658.4883,,,
674.99218,1670,1656.13758,,,
675.18263,1650,1653.86974,,,
675.37311,1649,1651.9651,,,
675.5636,1648,1649.70321,,,
675.7541,1645,1646.41645,,,
675.94462,1648,1643.63456,,,
676.13515,1630,1640.99601,,,
676.3257,1637,1638.30825,,,
676.51627,1637,1634.86278,,,
676.70684,1626,1632.12745,,,
676.89744,1650,1628.80217,,,
677.08805,1628,1626.93846,,,
677.27867,1638,1623.40323,,,
677.46931,1600,1619.42203,,,
677.65996,1614,1617.25206,,,
677.85063,1615,1614.54964,,,
678.04132,1602,1610.94591,,,
678.23202,1599,1607.5399,,,
678.42273,1609,1604.8332,,,
678.61346,1598,1601.95721,,,
678.8042,1614,1598.48674,,,
678.99496,1606,1595.18775,,,
679.18574,1601,1592.01277,,,
679.37653,1598,1589.12986,,,
679.56733,1570,1584.59113,,,
679.75815,1583,1581.51174,,,
679.94899,1563,1578.5936,,,
680.13984,1552,1574.78135,,,
680.3307,1560,1570.90396,,,
680.52158,1574,1567.25871,,,
680.71248,1562,1563.56953,,,
680.90338,1567,1560.43451,,,
681.09431,1554,1556.25081,,,
681.28525,1572,1552.72647,,,
681.4762,1551,1549.2931,,,
681.66717,1556,1545.70908,,,
681.85816,1536,1541.99153,,,
682.04916,1561,1538.54221,,,
682.24017,1536,1534.97499,,,
682.4312,1519,1531.27908,,,
682.62225,1509,1526.83633,,,
682.81331,1545,1523.44209,,,
683.00438,1519,1519.42558,,,
683.19548,1505,1515.58495,,,
683.38658,1490,1512.71839,,,
683.5777,1519,1508.46248,,,
683.76884,1509,1505.40076,,,
683.95999,1504,1501.31079,,,
684.15115,1476,1497.08811,,,
684.34233,1516,1493.3926,,,
684.53353,1473,1488.14437,,,
684.72474,1478,1485.075,,,
684.91596,1487,1481.07497,,,
685.1072,1487,1476.56334,,,
685.29846,1477,1472.88389,,,
685.48973,1474,1469.74296,,,
685.68102,1456,1465.4363,,,
685.87232,1471,1461.72165,,,
686.06363,1453,1458.36948,,,
686.25496,1447,1456.34463,,,
686.44631,1437,1452.92831,,,
686.63767,1466,1450.08494,,,
686.82905,1437,1446.76745,,,
687.02044,1452,1442.17538,,,
687.21184,1416,1437.9318,,,
687.40326,1452,1430.99724,,,
687.5947,1417,1424.30019,,,
687.78615,1422,1418.31704,,,
687.97762,1409,1412.06132,,,
688.1691,1380,1405.95882,,,
688.3606,1412,1400.01624,,,
688.55211,1386,1395.04689,,,
688.74363,1414,1389.87966,,,
688.93517,1418,1384.05887,,,
689.12673,1401,1378.5074,,,
689.3183,1429,1374.55906,,,
689.50989,1368,1368.99271,,,
689.70149,1375,1364.52665,,,
689.89311,1376,1360.09072,,,
690.08474,1349,1355.94496,,,
690.27638,1338,1351.75356,,,
690.46805,1362,1347.51879,,,
690.65972,1345,1342.90256,,,
690.85142,1314,1338.79614,,,
691.04312,1277,1334.03504,,,
691.23484,1293,1329.91352,,,
691.42658,1268,1325.80545,,,
691.61833,1250,1322.66919,,,
691.8101,1311,1318.443,,,
692.00188,1271,1315.97755,,,
692.19368,1343,1312.96879,,,
692.38549,1327,1310.17647,,,
692.57732,1345,1306.3967,,,
692.76916,1338,1303.37996,,,
692.96102,1324,1299.74724,,,
693.15289,1304,1296.71947,,,
693.34478,1301,1293.8007,,,
693.53668,1302,1291.21894,,,
693.7286,1326,1289.24841,,,
693.92053,1293,1286.92022,,,
694.11248,1281,1284.80482,,,
694.30444,1297,1283.84869,,,
694.49642,1265,1280.38551,,,
694.68841,1274,1277.29618,,,
694.88042,1268,1274.08034,,,
695.07244,1263,1270.90036,,,
695.26448,1265,1267.77599,,,
695.45653,1263,1265.00888,,,
695.6486,1265,1261.9704,,,
695.84068,1276,1257.63725,,,
696.03278,1253,1252.85705,,,
696.22489,1244,1247.84679,,,
696.41702,1244,1242.14313,,,
696.60916,1259,1235.86838,,,
696.80132,1219,1230.9949,,,
696.99349,1200,1224.03658,,,
697.18568,1230,1219.97064,,,
697.37788,1235,1215.44452,,,
697.5701,1218,1211.86654,,,
697.76233,1230,1207.5023,,,
697.95458,1178,1202.60026,,,
698.14684,1203,1196.95232,,,
698.33912,1163,1192.95583,,,
698.53142,1166,1189.04804,,,
698.72372,1185,1186.52937,,,
698.91605,1164,1182.51516,,,
699.10839,1156,1178.81383,,,
699.30074,1184,1175.89701,,,
699.49311,1181,1172.08376,,,
699.68549,1192,1169.08571,,,
699.87789,1167,1165.38248,,,
700.0703,1151,1161.91126,,,
700.26273,1162,1158.89218,,,
700.45518,1156,1155.31593,,,
700.64764,1168,1152.3213,,,
700.84011,1138,1149.39423,,,
701.0326,1151,1146.49745,,,
701.2251,1139,1143.98935,,,
701.41762,1124,1140.98204,,,
701.61015,1125,1139.34671,,,
701.8027,1149,1135.84779,,,
701.99527,1120,1132.21822,,,
702.18785,1121,1128.58033,,,
702.38044,1109,1125.96247,,,
702.57305,1135,1122.79809,,,
702.76567,1149,1120.7284,,,
702.95831,1165,1116.397,,,
703.15097,1112,1112.5281,,,
703.34364,1112,1107.69136,,,
703.53632,1093,1102.86421,,,
703.72902,1116,1097.50144,,,
703.92173,1096,1092.97764,,,
704.11446,1087,1087.60973,,,
704.30721,1086,1083.48943,,,
704.49997,1065,1078.5992,,,
704.69274,1082,1074.43525,,,
704.88553,1069,1070.20859,,,
705.07834,1054,1065.03205,,,
705.27116,1071,1060.77268,,,
705.46399,1055,1056.57467,,,
705.65684,1068,1051.99035,,,
705.8497,1048,1046.75288,,,
706.04258,1024,1041.72432,,,
706.23548,1039,1037.0113,,,
706.42839,1007,1032.46286,,,
706.62131,1028,1028.45732,,,
706.81425,1007,1024.12012,,,
707.00721,1034,1019.53519,,,
707.20018,1006,1015.07708,,,
707.39316,1007,1010.48773,,,
707.58616,980,1006.28481,,,
707.77918,1000,1003.3239,,,
707.97221,1006,1001.44619,,,
708.16525,995,997.96818,,,
708.35831,990,994.87587,,,
708.55139,1026,991.0402,,,
708.74448,975,988.55464,,,
708.93759,989,985.56914,,,
709.13071,971,982.59195,,,
709.32384,995,979.54463,,,
709.51699,986,975.89585,,,
709.71016,965,973.31455,,,
709.90334,980,970.2374,,,
710.09653,959,966.92818,,,
710.28974,949,964.0034,,,
710.48297,976,961.24669,,,
710.67621,972,958.62459,,,
710.86947,982,955.95846,,,
711.06274,964,953.24062,,,
711.25602,943,950.20401,,,
711.44932,921,947.57578,,,
711.64264,957,945.21908,,,
711.83597,940,942.50995,,,
712.02932,937,940.15618,,,
712.22268,929,937.18263,,,
712.41605,945,934.25944,,,
712.60944,925,930.72011,,,
712.80285,914,927.71777,,,
712.99627,923,924.31931,,,
713.18971,914,920.84835,,,
713.38316,924,917.93812,,,
713.57663,906,916.22021,,,
713.77011,908,912.35808,,,
713.9636,902,909.15579,,,
714.15711,907,905.70199,,,
714.35064,910,903.17892,,,
714.54418,894,900.81211,,,
714.73774,902,897.08476,,,
714.93131,898,894.23221,,,
715.1249,907,891.32492,,,
715.3185,891,887.88217,,,
715.51212,906,885.18395,,,
715.70575,895,883.36057,,,
715.89939,874,881.14909,,,
716.09306,902,878.0424,,,
716.28673,856,875.25776,,,
716.48042,864,872.07971,,,
716.67413,852,869.94956,,,
716.86785,866,866.87266,,,
717.06159,860,863.35491,,,
717.25534,858,860.18313,,,
717.44911,848,858.07332,,,
717.64289,845,855.31906,,,
717.83669,865,851.87388,,,
718.0305,859,849.19126,,,
718.22433,834,846.08838,,,
718.41817,830,842.30864,,,
718.61203,854,839.72228,,,
718.8059,847,836.74969,,,
718.99979,838,833.57261,,,
719.19369,831,830.68484,,,
719.38761,818,828.22193,,,
719.58154,844,825.32535,,,
719.77549,832,822.46896,,,
719.96945,813,819.68285,,,
720.16343,818,818.15362,,,
720.35742,820,815.7284,,,
720.55143,787,813.22811,,,
720.74545,812,811.2345,,,
720.93949,831,809.69979,,,
721.13354,802,808.34402,,,
721.32761,789,805.76287,,,
721.52169,786,803.00036,,,
721.71579,802,800.36239,,,
721.9099,817,798.15905,,,
722.10403,800,795.84901,,,
722.29817,781,793.39213,,,
722.49233,783,790.54844,,,
722.6865,795,788.4522,,,
722.88069,778,787.19398,,,
723.07489,783,785.23206,,,
723.26911,821,782.73338,,,
723.46335,766,780.1032,,,
723.65759,780,778.76174,,,
723.85186,782,777.55895,,,
724.04614,779,776.31217,,,
724.24043,770,774.59503,,,
724.43474,770,772.75449,,,
724.62906,779,771.89164,,,
724.8234,777,770.27027,,,
725.01775,746,768.96299,,,
725.21212,762,767.15425,,,
725.40651,786,765.62864,,,
725.6009,766,762.4975,,,
725.79532,730,760.64543,,,
725.98975,753,759.05228,,,
726.18419,751,757.17199,,,
726.37865,766,755.09411,,,
