Wavelength,Raw_Spectrum,Smoothed_Spectrum,,,# Smoothing method: Savitzky-Golay
560.34632,331,330.92478,,,
560.5275,335,331.66849,,,
560.70869,326,331.18014,,,
560.8899,356,332.37188,,,
561.07113,324,333.1145,,,
561.25237,319,333.83553,,,
561.43362,334,333.9742,,,
561.61489,340,334.95069,,,
561.79618,335,335.46341,,,
561.97748,341,337.16918,,,
562.15879,334,337.5397,,,
562.34012,341,339.09665,,,
562.52147,328,338.322,,,
562.70283,330,337.67487,,,
562.8842,335,337.82013,,,
563.06559,346,338.88389,,,
563.247,320,338.34205,,,
563.42842,377,338.74172,,,
563.60986,333,338.20707,,,
563.79131,359,339.11439,,,
563.97277,335,337.58028,,,
564.15425,342,336.85757,,,
564.33575,342,336.34207,,,
564.51726,341,338.47054,,,
564.69879,325,339.05599,,,
564.88033,346,339.48108,,,
565.06188,335,339.40332,,,
565.24345,366,340.41797,,,
565.42504,335,339.42436,,,
565.60664,319,341.10677,,,
565.78826,338,340.84589,,,
565.96989,321,340.31539,,,
566.15153,320,339.87746,,,
566.33319,336,340.53981,,,
566.51487,330,340.47587,,,
566.69656,348,340.07033,,,
566.87827,312,340.5464,,,
567.05999,360,341.37249,,,
567.24173,380,341.02732,,,
567.42348,348,340.92149,,,
567.60524,335,341.15432,,,
567.78703,340,341.51018,,,
567.96882,335,342.28614,,,
568.15063,349,345.05429,,,
568.33246,328,345.64842,,,
568.5143,394,346.63879,,,
568.69616,374,346.81388,,,
568.87803,348,347.51818,,,
569.05992,307,348.09726,,,
569.24182,324,348.42973,,,
569.42374,353,347.71617,,,
569.60567,354,348.55435,,,
569.78761,319,348.99341,,,
569.96958,378,349.93137,,,
570.15155,319,350.05391,,,
570.33355,352,349.79218,,,
570.51555,355,349.98809,,,
570.69757,368,350.2757,,,
570.87961,338,348.42207,,,
571.06166,358,348.46678,,,
571.24373,380,347.82779,,,
571.42581,346,348.1502,,,
571.60791,340,347.55947,,,
571.79002,367,347.27348,,,
571.97215,362,348.32424,,,
572.15429,356,348.87087,,,
572.33645,365,347.58595,,,
572.51862,322,348.1244,,,
572.70081,306,346.68185,,,
572.88301,333,346.7626,,,
573.06523,345,345.26014,,,
573.24746,350,346.13704,,,
573.42971,338,347.09901,,,
573.61197,341,346.18111,,,
573.79425,348,344.001,,,
573.97654,368,343.22589,,,
574.15885,336,342.73492,,,
574.34117,336,343.07194,,,
574.52351,351,341.71397,,,
574.70587,350,343.80611,,,
574.88823,344,342.95015,,,
575.07062,344,342.95427,,,
575.25301,318,343.33706,,,
575.43543,386,344.51994,,,
575.61786,337,343.27052,,,
575.8003,351,342.99139,,,
575.98276,334,343.89481,,,
576.16523,322,344.9274,,,
576.34772,356,344.3022,,,
576.53022,335,345.67515,,,
576.71274,320,346.32368,,,
576.89527,368,347.62151,,,
577.07782,308,347.98048,,,
577.26039,367,347.912,,,
577.44296,329,346.23135,,,
577.62556,360,346.61064,,,
577.80817,350,345.33274,,,
577.99079,334,345.53582,,,
578.17343,377,345.8578,,,
578.35608,382,346.80847,,,
578.53875,349,346.99495,,,
578.72144,369,348.38372,,,
578.90413,345,348.23244,,,
579.08685,367,347.02637,,,
579.26958,307,347.03099,,,
579.45232,344,347.02349,,,
579.63508,345,346.66792,,,
579.81785,335,346.84496,,,
580.00064,320,346.62556,,,
580.18345,374,348.81737,,,
580.36627,366,349.97701,,,
580.5491,355,350.5809,,,
580.73195,318,350.35693,,,
580.91481,367,350.15001,,,
581.09769,328,351.34168,,,
581.28059,350,352.01244,,,
581.4635,323,350.91248,,,
581.64642,367,351.06997,,,
581.82936,340,349.22626,,,
582.01232,375,349.8701,,,
582.19528,328,349.28825,,,
582.37827,398,350.2372,,,
582.56127,359,349.25915,,,
582.74428,343,349.31276,,,
582.92731,320,350.79014,,,
583.11036,350,353.03103,,,
583.29342,330,352.98147,,,
583.47649,350,353.74373,,,
583.65958,388,354.15849,,,
583.84269,367,355.50447,,,
584.02581,371,354.23045,,,
584.20894,382,354.94362,,,
584.39209,368,355.76052,,,
584.57526,354,357.05434,,,
584.75844,340,355.76274,,,
584.94163,325,357.58511,,,
585.12484,355,358.59521,,,
585.30807,367,359.28628,,,
585.49131,352,359.22232,,,
585.67456,335,360.62457,,,
585.85783,327,361.1468,,,
586.04112,367,361.58717,,,
586.22442,375,360.86697,,,
586.40773,386,362.11359,,,
586.59106,362,360.61229,,,
586.77441,367,362.14893,,,
586.95777,345,362.79229,,,
587.14115,405,365.62332,,,
587.32454,357,366.94727,,,
587.50794,352,367.0354,,,
587.69136,334,367.1111,,,
587.8748,382,367.28035,,,
588.05825,381,366.8465,,,
588.24172,374,367.38594,,,
588.4252,368,368.63109,,,
588.60869,399,369.87128,,,
588.7922,368,370.2109,,,
588.97573,365,371.10367,,,
589.15927,334,371.80509,,,
589.34283,403,372.30891,,,
589.5264,353,371.33292,,,
589.70998,376,370.17092,,,
589.89358,380,369.73757,,,
590.0772,367,370.37161,,,
590.26083,364,369.67895,,,
590.44448,352,367.98034,,,
590.62814,373,366.71732,,,
590.81182,384,366.61347,,,
590.99551,360,366.43292,,,
591.17921,431,366.69506,,,
591.36293,369,366.34574,,,
591.54667,349,365.92643,,,
591.73042,341,364.56941,,,
591.91419,353,365.02874,,,
592.09797,377,364.773,,,
592.28177,348,363.00546,,,
592.46558,368,361.228,,,
592.64941,364,360.68812,,,
592.83325,344,359.78747,,,
593.0171,356,359.70187,,,
593.20098,334,359.21017,,,
593.38486,367,359.07196,,,
593.56876,362,359.20225,,,
593.75268,356,359.01248,,,
593.93661,346,356.95386,,,
594.12056,379,357.27298,,,
594.30452,366,355.92152,,,
594.4885,367,355.8255,,,
594.67249,340,356.55222,,,
594.8565,367,356.80126,,,
595.04052,382,356.90847,,,
595.22456,353,357.43756,,,
595.40861,347,358.16256,,,
595.59268,356,359.08607,,,
595.77676,353,359.76747,,,
595.96086,349,362.39661,,,
596.14497,354,364.10499,,,
596.3291,361,363.99508,,,
596.51324,361,363.47093,,,
596.6974,338,364.03896,,,
596.88157,382,365.57485,,,
597.06576,362,365.51097,,,
597.24996,367,366.8672,,,
597.43418,384,367.61043,,,
597.61841,353,367.2295,,,
597.80266,361,367.71886,,,
597.98692,386,368.05996,,,
598.1712,351,369.25532,,,
598.35549,358,369.22345,,,
598.5398,390,368.93857,,,
598.72412,384,367.51435,,,
598.90846,399,367.44395,,,
599.09281,385,366.53691,,,
599.27718,366,365.62568,,,
599.46157,372,364.05282,,,
599.64596,376,362.75279,,,
599.83038,348,362.27765,,,
600.01481,360,361.77279,,,
600.19925,367,360.93787,,,
600.38371,352,361.12995,,,
600.56818,362,360.71071,,,
600.75267,336,360.59754,,,
600.93717,376,359.76086,,,
601.12169,382,358.74251,,,
601.30622,355,357.52531,,,
601.49077,344,356.12519,,,
601.67534,368,356.41725,,,
601.85992,337,357.43238,,,
602.04451,351,358.02152,,,
602.22912,367,359.02034,,,
602.41374,346,359.26918,,,
602.59838,320,359.87431,,,
602.78303,313,360.4871,,,
602.9677,344,360.52837,,,
603.15239,343,360.41109,,,
603.33709,369,361.79481,,,
603.5218,357,362.1863,,,
603.70653,376,363.76083,,,
603.89127,382,366.08657,,,
604.07603,380,367.10591,,,
604.26081,402,368.76366,,,
604.44559,399,370.23027,,,
604.6304,377,370.80507,,,
604.81522,383,371.74391,,,
605.00005,356,372.89488,,,
605.1849,372,373.69866,,,
605.36977,355,374.24703,,,
605.55465,383,374.47428,,,
605.73954,400,376.08927,,,
605.92445,414,376.76652,,,
606.10937,402,378.01622,,,
606.29431,393,378.52321,,,
606.47927,350,380.89026,,,
606.66424,367,381.79875,,,
606.84922,372,382.43419,,,
607.03422,367,384.26689,,,
607.21924,360,384.78142,,,
607.40427,387,384.99864,,,
607.58931,374,383.63141,,,
607.77437,386,383.57175,,,
607.95945,370,382.30841,,,
608.14454,405,382.60185,,,
608.32964,390,382.37389,,,
608.51476,356,383.4174,,,
608.6999,383,383.0145,,,
608.88505,369,383.69669,,,
609.07021,382,383.80178,,,
609.25539,386,384.44801,,,
609.44059,386,383.99366,,,
609.6258,388,384.74697,,,
609.81102,386,384.47899,,,
609.99626,407,384.67064,,,
610.18152,393,383.74634,,,
610.36679,386,383.62543,,,
610.55207,432,384.49938,,,
610.73737,392,385.9082,,,
610.92269,406,386.71775,,,
611.10802,365,389.56654,,,
611.29337,378,389.14981,,,
611.47873,397,389.71064,,,
611.6641,370,389.60257,,,
611.84949,390,390.37034,,,
612.0349,365,390.47235,,,
612.22032,400,391.44035,,,
612.40576,378,392.36352,,,
612.59121,413,393.5946,,,
612.77667,384,393.45145,,,
612.96215,386,394.18259,,,
613.14765,356,395.37815,,,
613.33316,410,396.3972,,,
613.51869,372,397.49489,,,
613.70423,417,397.97239,,,
613.88978,404,398.6975,,,
614.07535,426,400.90693,,,
614.26094,395,401.84265,,,
614.44654,402,403.58235,,,
614.63216,401,405.16687,,,
614.81779,422,408.80015,,,
615.00344,426,410.24698,,,
615.1891,416,412.46164,,,
615.37477,421,415.62031,,,
615.56046,441,419.13683,,,
615.74617,367,421.78573,,,
615.93189,433,424.25783,,,
616.11763,417,426.34572,,,
616.30338,448,429.21509,,,
616.48915,416,431.07293,,,
616.67493,431,434.11923,,,
616.86073,431,436.0275,,,
617.04654,422,439.49569,,,
617.23236,425,441.23269,,,
617.41821,460,445.11835,,,
617.60406,476,447.24596,,,
617.78994,457,449.72742,,,
617.97582,431,450.46746,,,
618.16172,456,452.98464,,,
618.34764,468,454.0747,,,
618.53357,479,456.48588,,,
618.71952,437,457.7674,,,
618.90548,485,461.37935,,,
619.09146,467,463.13423,,,
619.27745,476,465.72514,,,
619.46346,431,466.9853,,,
619.64948,497,470.63691,,,
619.83552,471,473.22082,,,
620.02157,495,475.81947,,,
620.20764,451,478.33711,,,
620.39372,500,482.51734,,,
620.57982,469,483.83012,,,
620.76593,495,487.12163,,,
620.95206,492,489.36839,,,
621.1382,503,492.94525,,,
621.32436,484,496.04236,,,
621.51053,497,500.23548,,,
621.69672,478,503.11617,,,
621.88292,516,507.03832,,,
622.06914,480,509.19708,,,
622.25537,512,514.16041,,,
622.44162,502,519.53843,,,
622.62788,529,524.42973,,,
622.81416,524,528.66214,,,
623.00045,537,533.94172,,,
623.18676,541,539.29729,,,
623.37309,576,545.26875,,,
623.55942,527,549.57021,,,
623.74578,564,556.00877,,,
623.93215,546,561.21489,,,
624.11853,596,567.2924,,,
624.30493,542,571.56941,,,
624.49134,589,578.12535,,,
624.67777,588,583.76838,,,
624.86421,605,589.9583,,,
625.05067,578,594.84013,,,
625.23714,604,602.23828,,,
625.42363,606,607.5457,,,
625.61014,635,613.78489,,,
625.79665,633,619.83365,,,
625.98319,627,627.20959,,,
626.16974,609,632.20861,,,
626.3563,661,638.24007,,,
626.54288,623,643.53358,,,
626.72947,693,649.73764,,,
626.91608,644,653.56339,,,
627.10271,657,658.96491,,,
627.28934,666,663.76973,,,
627.476,669,670.61444,,,
627.66267,663,675.64964,,,
627.84935,680,682.03284,,,
628.03605,680,687.28336,,,
628.22276,702,694.00403,,,
628.40949,684,699.28007,,,
628.59624,717,706.20533,,,
628.783,705,711.75633,,,
628.96977,725,718.78983,,,
629.15656,719,723.19484,,,
629.34336,732,729.68033,,,
629.53018,746,736.11334,,,
629.71702,753,743.08494,,,
629.90387,719,748.92566,,,
630.09073,762,756.08202,,,
630.27761,761,762.15296,,,
630.46451,770,769.70591,,,
630.65142,738,776.17511,,,
630.83834,802,783.48411,,,
631.02528,784,789.08623,,,
631.21223,790,797.46823,,,
631.3992,798,803.14603,,,
631.58619,847,811.83957,,,
631.77319,830,818.0865,,,
631.9602,844,825.30479,,,
632.14723,802,832.94283,,,
632.33428,860,841.26354,,,
632.52134,830,848.30048,,,
632.70841,876,856.93377,,,
632.8955,870,864.05753,,,
633.08261,875,872.17593,,,
633.26973,856,879.60477,,,
633.45686,885,888.41765,,,
633.64401,889,895.76199,,,
633.83118,930,904.17067,,,
634.01836,911,911.35863,,,
634.20555,917,920.37339,,,
634.39276,921,928.21156,,,
634.57999,936,937.45394,,,
634.76723,918,945.01524,,,
634.95449,960,954.19142,,,
635.14176,945,962.55467,,,
635.32904,989,971.61424,,,
635.51634,962,978.51596,,,
635.70366,1006,987.85594,,,
635.89099,969,995.4225,,,
636.07833,1029,1003.86953,,,
636.26569,1007,1012.30603,,,
636.45307,1053,1022.1099,,,
636.64046,1042,1031.45249,,,
636.82787,1044,1041.08632,,,
637.01529,1028,1048.07669,,,
637.20272,1069,1058.12555,,,
637.39017,1034,1065.27321,,,
637.57764,1088,1074.60858,,,
637.76512,1083,1082.45528,,,
637.95262,1093,1091.88602,,,
638.14013,1082,1099.53791,,,
638.32766,1125,1108.6095,,,
638.5152,1115,1116.53963,,,
638.70275,1158,1126.00288,,,
638.89032,1114,1134.15348,,,
639.07791,1174,1142.5466,,,
639.26551,1141,1151.01386,,,
639.45313,1165,1160.71345,,,
639.64076,1153,1168.41521,,,
639.82841,1182,1178.09973,,,
640.01607,1169,1186.5866,,,
640.20374,1209,1196.61671,,,
640.39144,1191,1204.72158,,,
640.57914,1238,1214.25808,,,
640.76686,1217,1222.50792,,,
640.9546,1225,1233.13509,,,
641.14235,1231,1241.63698,,,
641.33012,1234,1251.87932,,,
641.5179,1240,1261.81678,,,
641.7057,1289,1271.56946,,,
641.89351,1243,1280.17411,,,
642.08134,1313,1290.12625,,,
642.26918,1289,1298.75508,,,
642.45703,1341,1308.59827,,,
642.64491,1297,1317.48468,,,
642.83279,1338,1327.08643,,,
643.0207,1318,1335.24818,,,
643.20861,1362,1345.44411,,,
643.39655,1357,1354.4736,,,
643.58449,1390,1365.0036,,,
643.77245,1394,1375.51736,,,
643.96043,1400,1385.8043,,,
644.14842,1374,1397.2752,,,
644.33643,1423,1408.64368,,,
644.52445,1398,1419.07137,,,
644.71249,1423,1430.22454,,,
644.90054,1415,1437.78579,,,
645.08861,1455,1447.70994,,,
645.27669,1454,1453.29219,,,
645.46479,1462,1461.733,,,
645.6529,1440,1468.31912,,,
645.84103,1492,1475.62128,,,
646.02917,1484,1482.52742,,,
646.21733,1488,1489.43321,,,
646.40551,1498,1496.76004,,,
646.59369,1521,1505.97409,,,
646.7819,1517,1514.25971,,,
646.97011,1525,1524.54085,,,
647.15835,1536,1532.68108,,,
647.34659,1567,1542.58357,,,
647.53486,1555,1548.7185,,,
647.72314,1594,1556.18474,,,
647.91143,1570,1561.28494,,,
648.09974,1602,1567.88561,,,
648.28806,1599,1573.75685,,,
648.4764,1552,1581.55082,,,
648.66475,1616,1589.11828,,,
648.85312,1537,1596.43224,,,
649.0415,1548,1602.58205,,,
649.2299,1551,1609.8339,,,
649.41832,1536,1616.11862,,,
649.60674,1632,1623.63123,,,
649.79519,1583,1631.05366,,,
649.98365,1710,1640.02815,,,
650.17212,1665,1648.77211,,,
650.36061,1711,1657.55521,,,
650.54911,1697,1664.49297,,,
650.73763,1717,1673.52733,,,
650.92616,1720,1680.44556,,,
651.11471,1708,1688.09611,,,
651.30328,1688,1694.88722,,,
651.49185,1661,1702.81227,,,
651.68045,1646,1709.47442,,,
651.86906,1681,1717.89356,,,
652.05768,1661,1725.27684,,,
652.24632,1736,1733.83572,,,
652.43497,1726,1741.7901,,,
652.62364,1784,1751.05042,,,
652.81233,1779,1759.15516,,,
653.00103,1803,1768.87245,,,
653.18974,1774,1777.9677,,,
653.37847,1788,1786.04834,,,
653.56721,1806,1795.21457,,,
653.75597,1821,1801.64824,,,
653.94475,1836,1807.85855,,,
654.13354,1849,1814.15647,,,
654.32234,1834,1818.62937,,,
654.51116,1827,1825.19998,,,
654.7,1810,1829.03445,,,
654.88885,1812,1837.73519,,,
655.07771,1812,1844.55376,,,
655.26659,1845,1851.83091,,,
655.45548,1819,1860.44667,,,
655.64439,1881,1868.87923,,,
655.83332,1859,1876.93006,,,
656.02226,1897,1884.11192,,,
656.21121,1883,1889.99826,,,
656.40018,1925,1894.96279,,,
656.58917,1873,1898.5753,,,
656.77817,1917,1903.01513,,,
656.96718,1911,1905.82883,,,
657.15621,1922,1910.40132,,,
657.34526,1920,1914.01155,,,
657.53432,1939,1919.29767,,,
657.72339,1918,1923.53863,,,
657.91248,1938,1928.57956,,,
658.10159,1920,1931.8132,,,
658.29071,1941,1936.31786,,,
658.47984,1947,1940.43084,,,
658.66899,1949,1944.17672,,,
658.85816,1929,1949.00181,,,
659.04734,1952,1954.02186,,,
659.23653,1961,1958.536,,,
659.42574,1995,1962.17233,,,
659.61497,1951,1964.09448,,,
659.80421,1967,1966.8443,,,
659.99347,1997,1969.14175,,,
660.18274,1935,1972.29022,,,
660.37202,1953,1974.05629,,,
660.56132,1964,1976.8175,,,
660.75064,1976,1977.71981,,,
660.93997,1992,1980.21914,,,
661.12932,1982,1982.18055,,,
661.31868,1992,1985.14995,,,
661.50805,1977,1985.40069,,,
661.69744,1989,1987.84872,,,
661.88685,1985,1988.99359,,,
662.07627,1993,1990.78903,,,
662.26571,1982,1991.93912,,,
662.45516,2005,1994.42776,,,
662.64462,1996,1995.779,,,
662.8341,2022,1997.10025,,,
663.0236,1982,1998.13765,,,
663.21311,2002,1999.14168,,,
663.40264,2024,2000.58425,,,
663.59218,1998,2001.92566,,,
663.78174,1999,2002.30877,,,
663.97131,1994,2003.11962,,,
664.16089,2007,2003.83438,,,
664.35049,2039,2005.92607,,,
664.54011,2000,2005.98623,,,
664.72974,1997,2006.5859,,,
664.91939,1983,2008.16388,,,
665.10905,1984,2007.55736,,,
665.29873,1996,2008.11289,,,
665.48842,2028,2008.86292,,,
665.67813,2004,2009.14911,,,
665.86785,1999,2008.93855,,,
666.05758,1999,2009.42019,,,
666.24734,2033,2009.46726,,,
666.4371,1994,2009.06297,,,
666.62688,2026,2008.73902,,,
666.81668,2010,2007.86487,,,
667.00649,2025,2007.30234,,,
667.19632,1993,2006.03128,,,
667.38616,2002,2004.72269,,,
667.57602,2016,2004.42952,,,
667.76589,2000,2004.60565,,,
667.95578,2014,2002.81243,,,
668.14568,1999,2001.70962,,,
668.3356,1997,2001.02625,,,
668.52553,2000,2000.03846,,,
668.71548,1999,1998.35244,,,
668.90544,2005,1996.50144,,,
669.09542,1989,1995.38959,,,
669.28541,2010,1994.812,,,
669.47542,2002,1993.39965,,,
669.66544,1996,1991.01364,,,
669.85548,2002,1988.59743,,,
670.04553,1967,1985.57009,,,
670.2356,1956,1982.82763,,,
670.42568,1971,1981.36714,,,
670.61578,1998,1978.79963,,,
670.80589,1958,1976.18476,,,
670.99602,1974,1973.5433,,,
671.18616,1966,1971.88355,,,
671.37632,1966,1969.55376,,,
671.56649,1973,1967.51607,,,
671.75668,1963,1964.78727,,,
671.94688,1968,1963.21742,,,
672.1371,1988,1959.67576,,,
672.32733,1939,1957.24164,,,
672.51758,1941,1955.22121,,,
672.70784,1961,1953.04655,,,
672.89812,1950,1950.36048,,,
673.08842,1954,1947.82183,,,
673.27872,1933,1944.73211,,,
673.46905,1950,1942.05912,,,
673.65939,1944,1938.9708,,,
673.84974,1924,1936.25586,,,
674.04011,1934,1933.35636,,,
674.23049,1919,1930.43127,,,
674.42089,1942,1928.36098,,,
674.6113,1921,1925.44488,,,
674.80173,1933,1923.5237,,,
674.99218,1928,1920.13806,,,
675.18263,1912,1916.3254,,,
675.37311,1922,1913.13765,,,
675.5636,1913,1910.20644,,,
675.7541,1907,1906.17971,,,
675.94462,1904,1902.94181,,,
676.13515,1882,1899.33179,,,
676.3257,1898,1895.63048,,,
676.51627,1904,1892.04684,,,
676.70684,1877,1888.51786,,,
676.89744,1909,1885.22093,,,
677.08805,1876,1882.25548,,,
677.27867,1871,1877.6055,,,
677.46931,1854,1874.38393,,,
677.65996,1881,1871.78566,,,
677.85063,1858,1868.4153,,,
678.04132,1870,1864.48062,,,
678.23202,1855,1860.34975,,,
678.42273,1865,1857.62029,,,
678.61346,1857,1855.01597,,,
678.8042,1844,1851.09944,,,
678.99496,1865,1847.40481,,,
679.18574,1828,1843.26451,,,
679.37653,1849,1839.76135,,,
679.56733,1820,1835.69571,,,
679.75815,1830,1832.86647,,,
679.94899,1826,1829.87563,,,
680.13984,1812,1825.40248,,,
680.3307,1828,1822.01653,,,
680.52158,1824,1818.0041,,,
680.71248,1809,1814.34037,,,
680.90338,1810,1811.0431,,,
681.09431,1810,1806.44726,,,
681.28525,1812,1802.26377,,,
681.4762,1799,1798.82106,,,
681.66717,1794,1794.04392,,,
681.85816,1805,1789.96636,,,
682.04916,1816,1785.50123,,,
682.24017,1765,1779.7187,,,
682.4312,1757,1774.42814,,,
682.62225,1768,1769.21912,,,
682.81331,1791,1764.13389,,,
683.00438,1777,1758.88944,,,
683.19548,1743,1753.80618,,,
683.38658,1727,1749.58937,,,
683.5777,1745,1744.86509,,,
683.76884,1743,1740.23285,,,
683.95999,1739,1735.29552,,,
684.15115,1738,1729.05416,,,
684.34233,1735,1724.58101,,,
684.53353,1701,1718.37013,,,
684.72474,1696,1713.99882,,,
684.91596,1727,1709.69261,,,
685.1072,1698,1704.71628,,,
685.29846,1708,1699.59757,,,
685.48973,1687,1695.98627,,,
685.68102,1665,1691.14759,,,
685.87232,1679,1688.2895,,,
686.06363,1675,1684.49935,,,
686.25496,1651,1681.46468,,,
686.44631,1663,1677.30859,,,
686.63767,1669,1672.57193,,,
686.82905,1647,1668.66124,,,
687.02044,1684,1661.93409,,,
687.21184,1647,1654.63675,,,
687.40326,1669,1645.96109,,,
687.5947,1641,1637.39747,,,
687.78615,1657,1629.00317,,,
687.97762,1636,1621.47618,,,
688.1691,1613,1613.30957,,,
688.3606,1619,1605.39577,,,
688.55211,1598,1598.48153,,,
688.74363,1628,1591.3283,,,
688.93517,1638,1583.97329,,,
689.12673,1599,1577.26723,,,
689.3183,1629,1570.4965,,,
689.50989,1574,1562.92566,,,
689.70149,1561,1555.96306,,,
689.89311,1562,1550.56346,,,
690.08474,1579,1544.09314,,,
690.27638,1519,1538.2557,,,
690.46805,1537,1531.83827,,,
690.65972,1457,1525.22481,,,
690.85142,1471,1519.22637,,,
691.04312,1430,1512.49602,,,
691.23484,1436,1506.84435,,,
691.42658,1433,1501.27561,,,
691.61833,1398,1496.15332,,,
691.8101,1498,1490.69499,,,
692.00188,1465,1487.00088,,,
692.19368,1499,1482.83019,,,
692.38549,1508,1479.10741,,,
692.57732,1536,1474.36809,,,
692.76916,1506,1471.75691,,,
692.96102,1501,1468.27697,,,
693.15289,1478,1466.04381,,,
693.34478,1462,1462.83374,,,
693.53668,1471,1460.65884,,,
693.7286,1480,1458.55775,,,
693.92053,1464,1455.93506,,,
694.11248,1471,1453.46812,,,
694.30444,1471,1451.22537,,,
694.49642,1448,1447.33403,,,
694.68841,1429,1442.81567,,,
694.88042,1441,1438.74224,,,
695.07244,1435,1436.05205,,,
695.26448,1440,1431.9378,,,
695.45653,1428,1428.10179,,,
695.6486,1424,1422.08374,,,
695.84068,1453,1416.84847,,,
696.03278,1397,1409.63791,,,
696.22489,1407,1401.99735,,,
696.41702,1403,1394.16037,,,
696.60916,1397,1385.04625,,,
696.80132,1380,1377.91798,,,
696.99349,1364,1370.79048,,,
697.18568,1376,1365.21525,,,
697.37788,1392,1359.55442,,,
697.5701,1343,1354.69313,,,
697.76233,1357,1348.42024,,,
697.95458,1290,1342.8322,,,
698.14684,1325,1337.25636,,,
698.33912,1263,1331.08664,,,
698.53142,1284,1325.56728,,,
698.72372,1317,1320.35788,,,
698.91605,1277,1315.02988,,,
699.10839,1304,1309.73456,,,
699.30074,1313,1305.01171,,,
699.49311,1327,1299.62029,,,
699.68549,1320,1294.19824,,,
699.87789,1298,1288.85481,,,
700.0703,1289,1283.99696,,,
700.26273,1298,1280.03142,,,
700.45518,1288,1275.00686,,,
700.64764,1263,1270.15411,,,
700.84011,1274,1266.63562,,,
701.0326,1279,1262.2369,,,
701.2251,1268,1259.06365,,,
701.41762,1257,1255.0265,,,
701.61015,1279,1251.44844,,,
701.8027,1242,1246.8014,,,
701.99527,1215,1242.69453,,,
702.18785,1223,1238.23527,,,
702.38044,1227,1235.18277,,,
702.57305,1253,1230.95977,,,
702.76567,1232,1227.57634,,,
702.95831,1211,1221.60187,,,
703.15097,1214,1216.48767,,,
703.34364,1200,1210.30467,,,
703.53632,1200,1203.49374,,,
703.72902,1190,1196.99191,,,
703.92173,1199,1190.15237,,,
704.11446,1185,1184.17647,,,
704.30721,1189,1178.30438,,,
704.49997,1172,1172.97302,,,
704.69274,1183,1168.09919,,,
704.88553,1164,1162.69766,,,
705.07834,1140,1157.03787,,,
705.27116,1167,1151.85411,,,
705.46399,1163,1147.05196,,,
705.65684,1156,1141.77377,,,
705.8497,1136,1136.22281,,,
706.04258,1103,1131.1969,,,
706.23548,1129,1126.92231,,,
706.42839,1110,1122.06791,,,
706.62131,1132,1118.90614,,,
706.81425,1098,1113.83153,,,
707.00721,1123,1108.65793,,,
707.20018,1097,1103.75071,,,
707.39316,1089,1099.01051,,,
707.58616,1072,1095.14345,,,
707.77918,1087,1091.59449,,,
707.97221,1087,1087.67442,,,
708.16525,1051,1084.29194,,,
708.35831,1080,1079.999,,,
708.55139,1101,1075.68969,,,
708.74448,1071,1071.23976,,,
708.93759,1064,1067.08349,,,
709.13071,1070,1063.02537,,,
709.32384,1071,1059.65345,,,
709.51699,1055,1055.41813,,,
709.71016,1055,1052.35863,,,
709.90334,1058,1047.98347,,,
710.09653,1056,1044.10662,,,
710.28974,1038,1040.46456,,,
710.48297,1030,1037.44212,,,
710.67621,1053,1034.27346,,,
710.86947,1048,1030.61542,,,
711.06274,1017,1026.03341,,,
711.25602,1029,1022.19953,,,
711.44932,998,1018.92385,,,
711.64264,1031,1016.10644,,,
711.83597,1009,1012.16435,,,
712.02932,1007,1009.09078,,,
712.22268,1007,1005.34825,,,
712.41605,1010,1001.02768,,,
712.60944,985,996.67052,,,
712.80285,978,993.04868,,,
712.99627,962,988.5594,,,
713.18971,979,983.15747,,,
713.38316,982,979.28664,,,
713.57663,980,976.49713,,,
713.77011,984,972.40526,,,
713.9636,972,968.23138,,,
714.15711,956,964.52051,,,
714.35064,972,961.2832,,,
714.54418,947,957.81961,,,
714.73774,978,954.08168,,,
714.93131,939,950.83248,,,
715.1249,960,947.83524,,,
715.3185,941,944.43274,,,
715.51212,944,941.16929,,,
715.70575,945,938.679,,,
715.89939,944,934.97268,,,
716.09306,946,931.6071,,,
716.28673,908,928.96704,,,
716.48042,913,926.13941,,,
716.67413,917,924.03196,,,
716.86785,913,921.03368,,,
717.06159,911,917.95529,,,
717.25534,923,915.36393,,,
717.44911,906,913.40232,,,
717.64289,893,910.62645,,,
717.83669,924,907.69066,,,
718.0305,921,904.04279,,,
718.22433,898,900.67324,,,
718.41817,885,898.02548,,,
718.61203,903,895.53714,,,
718.8059,902,892.88944,,,
718.99979,896,890.55118,,,
719.19369,885,887.45269,,,
719.38761,879,885.35335,,,
719.58154,891,882.53686,,,
719.77549,882,880.30737,,,
719.96945,876,877.57702,,,
720.16343,875,875.35346,,,
720.35742,863,873.24986,,,
720.55143,862,870.77082,,,
720.74545,908,868.90407,,,
720.93949,874,867.76733,,,
721.13354,865,865.61114,,,
721.32761,840,863.67197,,,
721.52169,848,860.89429,,,
721.71579,860,858.64205,,,
721.9099,865,856.54456,,,
722.10403,853,853.94195,,,
722.29817,838,851.59462,,,
722.49233,842,849.5712,,,
722.6865,840,847.05586,,,
722.88069,847,845.55777,,,
723.07489,856,843.03939,,,
723.26911,838,840.1916,,,
723.46335,833,837.83603,,,
723.65759,847,836.03925,,,
723.85186,829,834.57229,,,
724.04614,841,833.20193,,,
724.24043,826,830.23459,,,
724.43474,827,828.03998,,,
724.62906,843,826.00052,,,
724.8234,826,823.99753,,,
